,Feat_0,Feat_1,Feat_2,Feat_3,Feat_4,Feat_5,Feat_6,Feat_7,Feat_8,Feat_9,Feat_10,Feat_11,Feat_12,Feat_13,Feat_14,Feat_15,Feat_16,Feat_17,Feat_18,Feat_19,Labels
13,0.29953867252660915,1.2397931744078963,0.29953867252660915,1.400200827614039,0.6122795292436575,-1.1742532037907347,3.672198661244222,-1.7228678763091059,0.9388272240621265,-0.7776629348512691,-1.8872974392823663,0.29953867252660915,-0.7934024212571211,1.0439953489384441,0.9388272240621265,1.0439953489384441,-0.1501179269283682,1.0439953489384441,-0.01622435116033752,1.4374234947377276,0
14,2.8553504683615016,0.3704147953925986,2.8553504683615016,-2.3245480669014587,2.665332777949296,0.18127437800777926,-0.8201832274706391,-0.8415133128989379,1.0134338662060896,0.3739942696215864,-2.009578862035069,2.8553504683615016,0.7152189664288293,3.003561938420412,1.0134338662060896,3.003561938420412,-0.7047841612301888,3.003561938420412,-2.3313558695982755,-0.7231975241355078,0
15,2.4269634865571525,-1.7896938067453856,2.4269634865571525,-1.4584244706388212,2.342913091431675,-0.6933135405201514,-0.06968853035205423,-0.01064491391382576,1.0552290047232347,0.5564428498744315,-2.0984305199748334,2.4269634865571525,0.8840121805168866,2.7226559392811587,1.0552290047232347,2.7226559392811587,-0.616783943265719,2.7226559392811587,-1.9284163440785898,2.3408119402115455,0
16,3.2362364104742154,1.9679306921177098,3.2362364104742154,2.148357415013129,2.150665089340339,0.2346671405870642,0.9620557335912492,1.015131452692963,-1.0290604604370486,0.7751017282407194,2.1076842489367813,3.2362364104742154,-2.738483022408677,1.4975470116553922,-1.0290604604370486,1.4975470116553922,-0.5995192906354376,1.4975470116553922,-3.2396466084000863,0.3138907754472704,1
17,0.5851983687946338,-0.5165856517330488,0.5851983687946338,-0.4637813004796249,0.7970376511507719,-0.25543447741957004,-0.5971404139920955,0.6455575243737104,0.8352824367633431,0.27316605446579867,-1.6756580374070587,0.5851983687946338,0.6014551335071053,1.1650537515253412,0.8352824367633431,1.1650537515253412,-0.20187382231362466,1.1650537515253412,-0.30567135798097594,0.6268549297590295,0
18,2.215686308813347,-0.9999861035029415,2.215686308813347,-0.1639769401700913,2.165211165007422,-0.70776135744391,1.1595776306274042,1.100743265659396,1.029078060506019,0.40001718712508316,-2.048079959858085,2.215686308813347,0.5737271619389339,2.543170967743477,1.029078060506019,2.543170967743477,-0.5691035551737528,2.543170967743477,-1.742516261559913,1.8377495655651965,0
19,0.44418105662807283,0.8163860135148429,0.44418105662807283,0.5002480098663832,0.7105828833415676,-0.9056909388405809,-1.9234275023213556,-1.1956368846637626,0.8982896127864881,0.47880726776292953,-1.8040820832793931,0.44418105662807283,2.014663897693457,1.1157045466662905,0.8982896127864881,1.1157045466662905,-0.17741248292772366,1.1157045466662905,-0.15952269766283186,-1.5317822104188172,0
20,3.009326841684011,-0.2268584256681201,3.009326841684011,0.43290846992464566,2.813706761544937,-1.593380389928204,-2.427750412302558,1.7209037401042173,1.0797064560107992,-1.7687168370873723,-2.141351674506122,3.009326841684011,0.8750866621744413,3.1757068855162416,1.0797064560107992,3.1757068855162416,-0.7438536217024874,3.1757068855162416,-2.4538876493269313,0.6304460705630277,0
21,2.6393019338569577,-1.124857566198196,2.6393019338569577,1.7610812564931901,1.6254531639557315,-0.3042718074334047,0.5557265152083639,-1.4262153415681837,-1.1608530888046347,1.100013366890144,2.3665531830951183,2.6393019338569577,-0.7473026052825819,0.9397366732589392,-1.1608530888046347,0.9397366732589392,-0.45950591672355634,0.9397366732589392,-2.730294492394252,0.6927941058786956,1
22,2.0137335539096983,0.7960443678403726,2.0137335539096983,-1.1413087237497772,1.1026492597364097,-0.14392411574505481,0.7620313435622328,0.0922915654081546,-1.2298951447213005,1.14258786062416,2.498744195575713,2.0137335539096983,0.3088871381804289,0.4156456308740886,-1.2298951447213005,0.4156456308740886,-0.31909713840291254,0.4156456308740886,-2.1775641947493494,0.9540400339139542,1
23,2.0129031187970083,-0.7705813443013788,2.0129031187970083,1.4777684102065654,1.9478059862598505,-1.1265070010858818,-0.2938338216917372,-0.5889391842260109,0.8867434375709525,-1.0633325373600708,-1.7636702585142432,2.0129031187970083,0.1957546771070376,2.268256521145283,0.8867434375709525,2.268256521145283,-0.5126119313040537,2.268256521145283,-1.596245600735577,1.150289913064517,0
24,3.591974071854774,0.9856356725842775,3.591974071854774,-2.358428025216281,2.3069229024672686,-1.0524775598186058,-0.2452408412910932,0.21707207699429043,-1.3427532223744183,-0.7055116796440165,2.7432781573443603,3.591974071854774,1.836727553974078,1.486548424693586,-1.3427532223744183,1.486548424693586,-0.6470658566566954,1.486548424693586,-3.6507736285561467,-0.6782568782822879,1
25,1.0051559948384776,-0.5151046427855883,1.0051559948384776,0.4182408339863127,1.1667368653438093,0.6365743282221458,1.3124765830581968,1.9486656865100713,0.9285024676102556,-1.0081618254453213,-1.8587869452641836,1.0051559948384776,1.4339853639789173,1.5579250702277587,0.9285024676102556,1.5579250702277587,-0.30042239253063013,1.5579250702277587,-0.6638753517227292,0.080323567825577,0
26,2.1297096193038856,0.9738554763641426,2.1297096193038856,0.2602770950167125,1.147731685573647,-0.5500828591440464,-0.544962143859198,-0.3028956023555275,-1.3468286739188031,-0.213837696286132,2.7354891259545484,2.1297096193038856,-1.5958860889164037,0.3992201629204069,-1.3468286739188031,0.3992201629204069,-0.33325609898919994,0.3992201629204069,-2.315620367898728,0.3308806915316048,1
27,1.7843612229876675,0.5013675252397978,1.7843612229876675,1.015445037635774,0.9301023253349276,0.18116891442366845,1.315572637134049,0.12131203865728578,-1.2072988055370153,-0.00018810409277444522,2.4507314045358117,1.7843612229876675,1.5629988254227776,0.2654301668375996,-1.2072988055370153,0.2654301668375996,-0.27199889440086944,0.2654301668375996,-1.961757504058103,1.582694287582668,1
28,2.0896315335309623,-0.4474816834581738,2.0896315335309623,0.5854732167566584,2.045832692584595,-1.4621181669055006,-0.05214825298423179,0.9824303004097791,0.9800529161871857,0.36037099353978885,-1.9507339495145992,2.0896315335309623,-0.09576276966528972,2.4068211935592503,0.9800529161871857,2.4068211935592503,-0.5375974046570536,2.4068211935592503,-1.64076957087431,1.1269835517197127,0
29,0.6902727642009359,-0.5970379557494407,0.6902727642009359,1.3614988048351255,0.14998167577155225,-0.5733081470590271,-1.0795705517522651,1.2681317064030009,-0.9921217354102,0.2222762710960783,2.0054476323682175,0.6902727642009359,-1.4688204088431394,-0.3570568751681548,-0.9921217354102,-0.3570568751681548,-0.05717148448628226,-0.3570568751681548,-0.902919602402197,-0.3085311537803445,1
30,2.050528681305534,-0.6725078825098911,2.050528681305534,0.2491324638233259,1.029314278499575,0.3223774286630299,-0.4349251576394096,-1.0330195510912512,-1.4863070955221944,-1.3757126333983107,3.0154992299874435,2.050528681305534,-1.1346562710999921,0.21841450490884218,-1.4863070955221944,0.21841450490884218,-0.30352002402635975,0.21841450490884218,-2.281518585668543,-1.777068217675621,1
31,3.6954014214289153,1.1415476242093383,3.6954014214289153,-0.9561474515191362,3.3785129317377156,-1.464032261328602,-0.5098103901976405,0.4720489182597854,1.1339942171217856,1.159236307626534,-2.2431691654973167,3.6954014214289153,0.5808282684480356,3.731724062453629,1.1339942171217856,3.731724062453629,-0.8958817617678307,3.731724062453629,-3.0659576042388488,1.7901468515774712,0
32,-2.3100807340013088,0.8854010745270343,-2.3100807340013088,0.6574279885655457,-1.2975572411433387,2.2323229855339726,-1.2790805459012602,0.5059965028066793,1.32921223609455,0.7797075333696859,-2.701986938633537,-2.3100807340013088,-1.0446418099065655,-0.5483266478652086,1.32921223609455,-0.5483266478652086,0.3735307739396984,-0.5483266478652086,2.475618229175336,-1.7103656177781397,2
33,2.9654767604280576,0.4120997929998724,2.9654767604280576,1.2688796816157824,1.7153952699358628,-0.0008170711277999558,0.11067594452492778,1.0711127010918795,-1.5819352561975193,-2.7534138190285,3.2180803518664893,2.9654767604280576,0.27225838666713215,0.8128025674087556,-1.5819352561975193,0.8128025674087556,-0.49088851650850707,0.8128025674087556,-3.143861081873303,-0.5954809505687136,1
34,3.420726597586749,-1.2500167212022344,3.420726597586749,-1.294265689265185,3.1498327170008418,-0.5830956769299613,1.268267450511035,2.4853430243188797,1.1058632239589197,0.01592827776039786,-2.189524779177148,3.420726597586749,-0.6669038564887135,3.503518173598363,1.1058632239589197,3.503518173598363,-0.8344308760941012,3.503518173598363,-2.8226655140699544,0.07192949844237585,0
35,-0.37723013473111067,-0.39461531325771715,-0.37723013473111067,1.0151522839755511,0.0009827460171630354,1.1322135794857904,0.5772771932913773,1.0204991323192731,0.7497623369125821,0.31687249605581563,-1.5139691576806327,-0.37723013473111067,0.23802615801587879,0.3768708295323834,0.7497623369125821,0.3768708295323834,0.012248921952110579,0.3768708295323834,0.5503744615350757,1.2628792543862697,0
36,1.3008422622571714,-0.8836827734929882,1.3008422622571714,-1.063374781351697,1.404709535320554,1.3398980711394908,-0.7448269917521367,1.28581944931221,0.9382634724026286,0.16710529952147074,-1.8752087069163381,1.3008422622571714,1.7844158546748794,1.785619755877685,0.9382634724026286,1.785619755877685,-0.36469605660783866,1.785619755877685,-0.9314070631316305,0.4580829821968333,0
37,1.9597722438262826,0.1178777993906778,1.9597722438262826,-1.5356286286574072,1.968688498522818,-2.476580367712653,-1.4464937616119553,-0.08852337816626386,1.0442553370229302,0.3024707235892891,-2.0814428734618304,1.9597722438262826,-0.10266317367157478,2.366788276157056,1.0442553370229302,2.366788276157056,-0.515637167062364,2.366788276157056,-1.5044896859617893,-0.8591624514445135,0
38,2.3738217442850447,-0.6173207898423093,2.3738217442850447,-0.6848832357881026,2.3197364994128202,-0.48595944724995455,1.3599495926274485,-2.17729987772325,1.1025051100863519,-0.020579094836817465,-2.1942146514030996,2.3738217442850447,-0.35825012024782077,2.7246625103602082,1.1025051100863519,2.7246625103602082,-0.6097192137493928,2.7246625103602082,-1.8668863928558685,0.8051514129788311,0
39,3.088323573155197,1.0480154849453804,3.088323573155197,-0.5192314455587649,2.108095519933866,-0.7373685583314493,0.9270180268441153,-1.2368255272981408,-0.8425709385403687,-0.5550072428917608,1.7305207725494358,3.088323573155197,-0.24458791398612456,1.5512023452921597,-0.8425709385403687,1.5512023452921597,-0.5848797162231105,1.5512023452921597,-3.053327354042889,0.3589225849750198,1
40,3.019615765964997,0.7797160286722307,3.019615765964997,0.34090864368441054,1.828578421048423,-0.9663457677014545,-1.1066116062523885,0.46404366625764976,-1.4059467497744806,-1.2042683021427922,2.864273704248461,3.019615765964997,1.9610052735766266,1.007014815444115,-1.4059467497744806,1.007014815444115,-0.5185978699642638,1.007014815444115,-3.1450644988207896,-0.5295669297622614,1
41,2.5295559097798965,0.7169362034469673,2.5295559097798965,-1.5957336759141731,1.3092826872113934,-1.2364408237331779,-0.40569064399846766,-0.26139507494023206,-1.7346556808563331,1.7164072340955894,3.5208542392822944,2.5295559097798965,0.9679043158123162,0.35600440836469177,-1.7346556808563331,0.35600440836469177,-0.38347336585573144,0.35600440836469177,-2.787389300982092,0.9339583868590606,1
42,2.0151167511885597,-3.11511666575498,2.0151167511885597,1.006709842659904,1.2061201885044948,-0.7256563148277798,0.07509625113745858,1.483043855798582,-0.9737006725400308,-1.7880172613863423,1.9828447519821282,2.0151167511885597,-0.1531536112443269,0.6409822787622703,-0.9737006725400308,0.6409822787622703,-0.34283788649402075,0.6409822787622703,-2.108558213346747,0.9320093241748938,1
43,2.6857264063585093,-1.2273468776060044,2.6857264063585093,-0.17686268517438006,1.6660890827926287,-0.9111231455113463,-0.4883650545258917,-1.055234285418362,-1.1511303691850587,0.5779435748876581,2.3474817913540167,2.6857264063585093,-0.33022131621768347,0.982656999647016,-1.1511303691850587,0.982656999647016,-0.4703467384304155,0.982656999647016,-2.770052099857472,-0.7987999201900684,1
44,1.094167364283422,-0.44357901260012805,1.094167364283422,1.010032955113523,1.2346259200169805,-1.8137917452383854,1.2408820309688187,0.8296553701835359,0.9220600106190788,-0.175059177667119,-1.8448396590299838,1.094167364283422,0.4547174177918499,1.618255306968677,0.9220600106190788,1.618255306968677,-0.3189124588944659,1.618255306968677,-0.7469842798409647,1.300354047379941,0
45,2.8674640807986753,0.7617660557789444,2.8674640807986753,-0.7458638726682861,1.9344803214358504,-0.12374681953805274,-2.8261451948002883,0.07001749123077135,-0.8395120778757448,0.4900326882474632,1.7219449280637058,2.8674640807986753,-0.4523851611557571,1.3901901160078076,-0.8395120778757448,1.3901901160078076,-0.5378183343891773,1.3901901160078076,-2.8506588228430503,-0.9742302580350483,1
46,3.0157071832071605,-1.4052689410222976,3.0157071832071605,-0.2705468702627516,1.919059676756574,0.502689692051642,0.48411031262579235,-0.4709613992757731,-1.1717756032979192,-0.375855180497646,2.392666099031358,3.0157071832071605,0.07213817579185082,1.2091468920055866,-1.1717756032979192,1.2091468920055866,-0.539188977237252,1.2091468920055866,-3.0772633358609163,0.42485760519624544,1
47,1.9279846637367841,0.23573725783513824,1.9279846637367841,0.33273565116231524,1.1338293731703195,0.22549746257895456,0.311015411199404,-1.4163583874105095,-0.9819964711620146,-0.11325398909595433,1.9985973559209576,1.9279846637367841,0.14532402136422215,0.5691407715527981,-0.9819964711620146,0.5691407715527981,-0.3234019525746307,0.5691407715527981,-2.031209107322333,1.482823411933334,1
48,1.5898014658155148,0.9535788931893799,1.5898014658155148,1.210319599384793,1.5958913749547152,-0.7152850327145039,-0.6414422135800246,0.5500333961009483,0.8442575407279281,-0.4685381425098529,-1.6827421916209953,1.5898014658155148,-0.5512108734865228,1.9174753549985621,0.8442575407279281,1.9174753549985621,-0.41803209942329317,1.9174753549985621,-1.221252927447282,1.3471670903593767,0
49,1.4596339107567495,-1.0240762422215757,1.4596339107567495,-0.176919088533313,1.051933725171589,-0.08096433016532018,1.5322145190587044,1.1496374458563616,-0.2591238210856764,-0.0018512154506799571,0.5377808277537108,1.4596339107567495,1.4312251647196048,0.8549340777219891,-0.2591238210856764,0.8549340777219891,-0.2891606342710292,0.8549340777219891,-1.404940676132011,0.9972382906868688,1
50,2.0496185012530646,1.5116537308362203,2.0496185012530646,-1.6178369621971755,1.3350879865662824,-0.25908126590637637,0.18233336548824433,-0.9000808836955425,-0.7193093665695999,-0.5740200885010016,1.4709387459804906,2.0496185012530646,-0.39061221087476694,0.8892860379530936,-0.7193093665695999,0.8892860379530936,-0.37351259903768985,0.8892860379530936,-2.0703117640761386,0.515856495208431,1
51,2.9025577708514523,-2.083229778609571,2.9025577708514523,0.6266080409126485,2.709167071350374,0.09633897444178424,1.4871815498627017,0.25475794537294816,1.0296096684047231,0.49287916896555306,-2.0416366597421156,2.9025577708514523,2.185624928852798,3.052712467691728,1.0296096684047231,3.052712467691728,-0.7163833019234188,3.052712467691728,-2.370058879797215,0.34683672670692933,0
52,0.5183613978179513,-0.48316504321693154,0.5183613978179513,-0.6531551134631126,0.7567358528472344,0.2888240324513819,-0.5793327912850216,-1.5680628573929687,0.8668335570273215,0.08193690239702058,-1.7399256136279457,0.5183613978179513,0.1756050579817772,1.143142042219616,0.8668335570273215,1.143142042219616,-0.19043452905951577,1.143142042219616,-0.23593931152039183,-0.9922354013006957,0
53,1.4206555525803062,-1.244104838922074,1.4206555525803062,-1.0256671847871646,1.507185314768269,-0.6485680614065849,-0.8825909817985333,1.5606364127472334,0.9573544016774677,0.17989039744721455,-1.9123426232118712,1.4206555525803062,-1.0411369577203569,1.8911346910964053,0.9573544016774677,1.8911346910964053,-0.3921250742831185,1.8911346910964053,-1.0356605258700025,1.2405600368593483,0
54,3.352748649510928,0.8299817634442953,3.352748649510928,0.1707012175326027,3.0995223581959443,-0.3398977404360173,1.2438897543096927,-0.7157911081039844,1.1146283609526069,-0.9480684001749795,-2.2079193000403023,3.352748649510928,-1.3961558011706237,3.4608105221342247,1.1146283609526069,3.4608105221342247,-0.8206618773442997,3.4608105221342247,-2.758140627220233,0.16942815264079775,0
55,2.1542228528313663,1.2353163794711255,2.1542228528313663,0.14751617934912614,1.3944849326615967,-1.2329036736177494,0.3769755639403098,-0.9971011604195057,-0.777893328719623,1.1976141149139674,1.5900571648261037,2.1542228528313663,-1.4400100967008662,0.9155204621072219,-0.777893328719623,0.9155204621072219,-0.390573576263113,0.9155204621072219,-2.181971704449898,0.6710550594089195,1
56,3.2277159999551444,0.2305999948813652,3.2277159999551444,1.4474042650122356,3.003221035594762,-0.35747678172336056,0.9137053471533912,1.7118236819608168,1.1213286186343852,-0.4742420794689514,-2.2227797797633677,3.2277159999551444,0.4657848009139775,3.37400876507877,1.1213286186343852,3.37400876507877,-0.7944742302588289,3.37400876507877,-2.642043416629439,-0.33256869020933755,0
57,1.6999332643011804,-1.290657783882937,1.6999332643011804,1.640325956987962,1.0021897105966493,-0.2939595829914254,-1.0754626306906148,0.29747671437910417,-0.8596470290221182,-0.8698338654046089,1.7497200526632273,1.6999332643011804,-0.32606268607743977,0.5072433105860096,-0.8596470290221182,0.5072433105860096,-0.2857152193850379,0.5072433105860096,-1.7892488705109997,0.3948445208967798,1
58,2.3602234394542077,-0.19278586947727902,2.3602234394542077,1.0748694269000276,2.2973506244472204,-0.13191878806747467,-0.6374892198072328,0.84788952675628,1.0734233627801237,0.2820190538995367,-2.135799701901779,2.3602234394542077,0.01114300834077365,2.6891215303110223,1.0734233627801237,2.6891215303110223,-0.6041431534095673,2.6891215303110223,-1.862436413957422,-0.8413458688895706,0
59,1.0990703572765688,0.8067636430989437,1.0990703572765688,-1.2132779407712162,0.40500412582489537,-1.480829580488133,-0.6248224742382147,0.87236819046597,-1.1637704566563554,0.5071212879156375,2.3555791485071436,1.0990703572765688,-1.5748709305941473,-0.2043631040891882,-1.1637704566563554,-0.2043631040891882,-0.12908985893505653,-0.2043631040891882,-1.3235743597655822,-0.4859677672665321,1
60,1.5998317176830688,-0.5102798929824744,1.5998317176830688,1.1138219493234205,1.657715446359188,-0.3187818878839241,-1.3800548918848234,-0.29767151034365136,0.9791012588638659,-0.1666128293252425,-1.954175561991284,1.5998317176830688,-0.8637973611390168,2.0429719323677973,0.9791012588638659,2.0429719323677973,-0.43252158455242196,2.0429719323677973,-1.1934334910211757,-0.899536401089172,0
61,2.289680718128558,0.21540323968663921,2.289680718128558,0.27924115950627126,2.2107000120419733,-0.33699548391761003,-0.9017115175402954,0.10046242370010665,0.9963283831325691,0.4161876528445117,-1.9813204787012404,2.289680718128558,-0.9988025175186923,2.5693380270274364,0.9963283831325691,2.5693380270274364,-0.5819673679284927,2.5693380270274364,-1.8191177835006942,1.459470431225656,0
62,1.6733732116042537,0.28296532918038564,1.6733732116042537,-1.2631518142465854,1.68002282602452,0.5958550846845243,0.06579730195564026,0.30735239410199733,0.889237505258397,1.1334402963096082,-1.7724069052981848,1.6733732116042537,-0.17563304494478088,2.018796989817798,0.889237505258397,2.018796989817798,-0.4400618272235896,2.018796989817798,-1.285286589095198,-0.0306099525740203,0
63,1.730792866338299,0.786967474382527,1.730792866338299,0.4704014114620006,0.9103285609393815,-0.948940213955085,-0.8382403579326946,1.789225010682282,-1.150662034763374,-0.40777561280311514,2.336092458296273,1.730792866338299,-1.8723531143102696,0.2753162977779978,-1.150662034763374,0.2753162977779978,-0.26569931092241683,0.2753162977779978,-1.8972702178628078,-0.7267308418731543,1
64,3.3687974178079636,0.065623005531837,3.3687974178079636,-0.332692363641638,3.119113464467112,0.23123362335140435,-0.2483496624167649,-1.218370860458027,1.1318618028318168,-0.6520876970636814,-2.2424477816296786,3.3687974178079636,0.35942465590584904,3.4877938645230406,1.1318618028318168,3.4877938645230406,-0.8256789612945695,3.4877938645230406,-2.768079728299916,0.12455360237153833,0
65,2.5889396160871865,1.1652464684330426,2.5889396160871865,-0.49369162679775225,1.589664731399584,-0.7944235096579886,-0.7541252472847655,0.12363982869908316,-1.1506440612413515,-0.11019237843103213,2.3454437120276115,2.5889396160871865,-1.2802236763782344,0.9113490794035269,-1.1506440612413515,0.9113490794035269,-0.4496449633812003,0.9113490794035269,-2.6814713812320945,-0.16906426242320857,1
66,2.7146162971879333,0.4473856525916517,2.7146162971879333,-1.1975913448066962,2.5959107753375847,0.5908026428197197,0.9160380324831031,1.3157621269250501,1.1185044006987124,1.8087721118289373,-2.2227053840713547,2.7146162971879333,0.20122496193622788,2.991251226259042,1.1185044006987124,2.991251226259042,-0.6842327152395011,2.991251226259042,-2.1739286553815282,1.6453188895514872,0
67,1.9481239853864043,0.9223948706617426,1.9481239853864043,1.0627309810872163,1.9537307799629482,-0.3439477750841545,0.8770962457379458,0.3993680594236889,1.029899358059493,-2.5143880247777286,-2.052660777918651,1.9481239853864043,0.5854063274284113,2.3455857471146304,1.029899358059493,2.3455857471146304,-0.5118266492358959,2.3455857471146304,-1.497782691282633,-2.199667744642,0
68,0.813687197729436,-0.5544703526695032,0.813687197729436,1.3573522200363264,0.9998483481936213,-0.9419381362226041,0.14939640973150473,-0.8324902773051628,0.8901710022632955,-0.09865504207966286,-1.7836910321171064,0.813687197729436,0.24695655489524965,1.3824564413232527,0.8901710022632955,1.3824564413232527,-0.25587330175599166,1.3824564413232527,-0.499417816529602,-0.40335004625580634,0
69,1.7229139367631885,-1.6882737450126044,1.7229139367631885,-0.25942759690425493,0.7655780720428734,0.08910955695252723,-0.04065294694065476,-1.0480213399695888,-1.4972898370387708,0.0015300953653369833,3.034032005727025,1.7229139367631885,-0.39313314353063966,-0.03401372398060736,-1.4972898370387708,-0.03401372398060736,-0.2322906808394209,-0.03401372398060736,-1.9851445590074026,0.9291594891166483,1
70,0.5463444215484294,0.4711755859486421,0.5463444215484294,-0.5118375966000493,0.7915627973688295,0.1566452230748468,-0.24481008154242923,0.2045081155868021,0.8985524009715606,0.35295018681658835,-1.8034936894434186,0.5463444215484294,1.2424972493565902,1.1916531974576865,0.8985524009715606,1.1916531974576865,-0.19933527783490074,1.1916531974576865,-0.2528112631986849,0.08510010001886274,0
71,1.8387297726686642,0.1557786694120935,1.8387297726686642,-1.0572338282121332,1.151250989091615,0.19780022439059655,0.5461547372577293,-1.581811388754137,-0.7615827727148564,0.1862075879482636,1.5537603491752316,1.8387297726686642,-0.5292022250527828,0.6959729183445224,-0.7615827727148564,0.6959729183445224,-0.3244401147377702,0.6959729183445224,-1.8891887911147465,-1.8757377148542815,1
72,2.487641530856996,-0.8209937129471921,2.487641530856996,-1.5287597464369054,1.5192612408373944,0.9207703403737704,-1.4688368181445228,0.16373185687659025,-1.1261536326701835,-0.8560846502894996,2.295017707788871,2.487641530856996,-0.10040842690116523,0.8577144516204492,-1.1261536326701835,0.8577144516204492,-0.4301727989421709,0.8577144516204492,-2.5821841333314897,-0.10463824675887054,1
